snr,x,y,q,hc,h,r,s,dv,cat,area,ps,component
"2017","80250","435250",0.00102,0,350,"500",50,"0","3613","528","0",NOx
"2017","80250","441750",0.00496,0,350,"500",50,"0","3613","528","0",NOx
"2017","80250","442750",3.475e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","80250","443250",3.475e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","80500","435500",0.001185,0,625,"1000",125,"0","3613","528","0",NOx
"2017","80500","441500",0.0001582,0,875,"1000",125,"0","3613","528","0",NOx
"2017","80500","441500",2.951e-05,0,625,"1000",125,"0","3613","528","0",NOx
"2017","80750","435250",0.0002465,0,350,"500",50,"0","3613","528","0",NOx
"2017","80750","435750",0.0007735,0,350,"500",50,"0","3613","528","0",NOx
"2017","80750","441750",0.00496,0,350,"500",50,"0","3613","528","0",NOx
"2017","80750","443250",6.952e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","81250","435750",0.0008418,0,350,"500",50,"0","3613","528","0",NOx
"2017","81250","436250",0.0001781,0,350,"500",50,"0","3613","528","0",NOx
"2017","81250","441750",0.00496,0,350,"500",50,"0","3613","528","0",NOx
"2017","81250","443250",6.952e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","81500","435500",0.0005255,0,625,"1000",125,"0","3613","528","0",NOx
"2017","81500","436500",0.0003108,0,625,"1000",125,"0","3613","528","0",NOx
"2017","81500","441500",0.0005904,0,875,"1000",125,"0","3613","528","0",NOx
"2017","81500","441500",6.927e-05,0,625,"1000",125,"0","3613","528","0",NOx
"2017","81750","436250",0.0006433,0,350,"500",50,"0","3613","528","0",NOx
"2017","81750","436250",0.0008391,0,450,"500",50,"0","3613","528","0",NOx
"2017","81750","441750",0.00496,0,350,"500",50,"0","3613","528","0",NOx
"2017","81750","443250",6.952e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","82250","436250",0.0006866,0,450,"500",50,"0","3613","528","0",NOx
"2017","82250","436750",0.001579,0,450,"500",50,"0","3613","528","0",NOx
"2017","82250","441750",0.004948,0,350,"500",50,"0","3613","528","0",NOx
"2017","82250","442750",3.475e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","82250","443250",3.475e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","82500","441500",8.179e-05,0,625,"1000",125,"0","3613","528","0",NOx
"2017","82500","441500",0.008446,0,875,"1000",125,"0","3613","528","0",NOx
"2017","82750","436750",0.002063,0,450,"500",50,"0","3613","528","0",NOx
"2017","82750","436750",0.002031,0,350,"500",50,"0","3613","528","0",NOx
"2017","82750","437250",2.961e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","82750","441750",0.005047,0,350,"500",50,"0","3613","528","0",NOx
"2017","82750","443250",6.952e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","83250","437250",0.004122,0,350,"500",50,"0","3613","528","0",NOx
"2017","83250","441750",0.005221,0,350,"500",50,"0","3613","528","0",NOx
"2017","83250","443250",6.952e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","83500","441500",0.0002395,0,625,"1000",125,"0","3613","528","0",NOx
"2017","83500","441500",0.02617,0,875,"1000",125,"0","3613","528","0",NOx
"2017","83750","437250",0.002371,0,350,"500",50,"0","3613","528","0",NOx
"2017","83750","437750",0.00174,0,350,"500",50,"0","3613","528","0",NOx
"2017","83750","441250",0.0003643,0,350,"500",50,"0","3613","528","0",NOx
"2017","83750","441750",0.004861,0,350,"500",50,"0","3613","528","0",NOx
"2017","83750","442750",3.475e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","83750","443250",3.475e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","84250","437750",0.004103,0,350,"500",50,"0","3613","528","0",NOx
"2017","84250","441250",0.005232,0,350,"500",50,"0","3613","528","0",NOx
"2017","84250","441250",1.918e-05,0,450,"500",50,"0","3613","528","0",NOx
"2017","84250","443250",6.952e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","84500","440500",0.01013,0,875,"1000",125,"0","3613","528","0",NOx
"2017","84500","440500",0.0001358,0,625,"1000",125,"0","3613","528","0",NOx
"2017","84500","441500",0.0004273,0,625,"1000",125,"0","3613","528","0",NOx
"2017","84500","441500",0.0339,0,875,"1000",125,"0","3613","528","0",NOx
"2017","84750","437750",0.000657,0,350,"500",50,"0","3613","528","0",NOx
"2017","84750","438250",0.002066,0,250,"500",50,"0","3613","528","0",NOx
"2017","84750","438250",0.001449,0,350,"500",50,"0","3613","528","0",NOx
"2017","84750","440750",2.209e-05,0,450,"500",50,"0","3613","528","0",NOx
"2017","84750","441250",0.005254,0,350,"500",50,"0","3613","528","0",NOx
"2017","84750","443250",6.952e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","85250","438250",0.002808,0,250,"500",50,"0","3613","528","0",NOx
"2017","85250","438750",0.000965,0,250,"500",50,"0","3613","528","0",NOx
"2017","85250","440750",0.001297,0,350,"500",50,"0","3613","528","0",NOx
"2017","85250","440750",2.58e-05,0,450,"500",50,"0","3613","528","0",NOx
"2017","85250","441250",0.003971,0,350,"500",50,"0","3613","528","0",NOx
"2017","85250","441250",2.908e-06,0,450,"500",50,"0","3613","528","0",NOx
"2017","85250","441750",3.993e-06,0,450,"500",50,"0","3613","528","0",NOx
"2017","85250","442250",1.891e-06,0,450,"500",50,"0","3613","528","0",NOx
"2017","85250","443250",6.932e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","85500","440500",0.03344,0,875,"1000",125,"0","3613","528","0",NOx
"2017","85500","440500",0.0159,0,625,"1000",125,"0","3613","528","0",NOx
"2017","85500","441500",0.0001361,0,875,"1000",125,"0","3613","528","0",NOx
"2017","85500","441500",8.485e-05,0,625,"1000",125,"0","3613","528","0",NOx
"2017","85500","442500",6.246e-05,0,875,"1000",125,"0","3613","528","0",NOx
"2017","85500","442500",6.358e-06,0,625,"1000",125,"0","3613","528","0",NOx
"2017","85500","443500",1.217e-05,0,875,"1000",125,"0","3613","528","0",NOx
"2017","85500","443500",7.71e-06,0,625,"1000",125,"0","3613","528","0",NOx
"2017","85750","438750",0.003767,0,250,"500",50,"0","3613","528","0",NOx
"2017","85750","438750",6.52e-08,0,350,"500",50,"0","3613","528","0",NOx
"2017","85750","440250",2.048e-05,0,450,"500",50,"0","3613","528","0",NOx
"2017","85750","440750",0.005247,0,350,"500",50,"0","3613","528","0",NOx
"2017","85750","440750",6.494e-05,0,450,"500",50,"0","3613","528","0",NOx
"2017","85750","441250",1.327e-06,0,450,"500",50,"0","3613","528","0",NOx
"2017","85750","442750",9.51e-06,0,350,"500",50,"0","3613","528","0",NOx
"2017","85750","443250",5.916e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","86250","438750",0.001233,0,250,"500",50,"0","3613","528","0",NOx
"2017","86250","438750",4.272e-08,0,350,"500",50,"0","3613","528","0",NOx
"2017","86250","439250",0.0006474,0,250,"500",50,"0","3613","528","0",NOx
"2017","86250","439250",8.776e-08,0,350,"500",50,"0","3613","528","0",NOx
"2017","86250","440250",0.0001409,0,350,"500",50,"0","3613","528","0",NOx
"2017","86250","440750",0.005326,0,350,"500",50,"0","3613","528","0",NOx
"2017","86250","442750",5.267e-05,0,350,"500",50,"0","3613","528","0",NOx
"2017","86250","443250",1.872e-05,0,350,"500",50,"0","3613","528","0",NOx
