snr,x,y,q,hc,h,r,s,dv,cat,area,ps,component
"2017","21500","382500",5.749e-10,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","22500","383500",4.993e-07,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","23500","383500",9.575e-07,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","26500","382500",9.38e-09,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","27500","382500",5.274e-09,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","27500","383500",9.38e-09,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","28500","383500",1.332e-08,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","29500","383500",4.097e-09,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","30500","383500",6.255e-09,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","30500","385500",2.012e-08,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","31500","382500",5.523e-07,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","31500","383500",3.128e-09,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","31500","384500",1.12e-08,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","32500","384500",4.254e-08,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","33500","384500",8.455e-09,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","34500","384500",5.375e-09,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","35500","385500",1.401e-08,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","35500","386500",0.0003523,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","36500","384500",5.749e-10,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","36500","386500",3.849e-08,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","36500","387500",8.058e-07,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","37500","382500",5.749e-10,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","37500","383500",5.375e-09,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","37500","385500",3.191e-08,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","37500","387500",7.319e-06,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","37500","388500",6.596e-07,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","38500","378500",1.603e-08,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","38500","379500",1.227e-08,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","38500","380500",5.749e-10,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","38500","381500",2.705e-08,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","38500","382500",4.167e-09,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","38500","385500",7.734e-07,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","38500","386500",0.0001933,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","38500","387500",3.503e-08,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","38500","388500",4.241e-06,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","39500","377500",8.976e-09,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","39500","378500",5.274e-09,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","39500","380500",1.24e-05,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
"2017","39500","381500",0.0001804,2.563,29.6,"1000",14.8,"0","3831","528","0",NH3
